mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000028111.5	0.550657	2.6315	1.12891	2.2924	0.949578	1.59202	0.286581	1.80932	0.834383	0.908837	0.638307	2.81401	0.450397	8.53259	0.406332	3.43484	0.844047	1.13178	0.397061	2.04396	0.347797	1.58871
ENSMUSG00000025857.11	9.46789	9.10839	10.2725	10.0831	8.97927	10.0185	7.44741	8.86616	7.82259	8.53463	5.80467	8.55396	11.1874	10.0921	13.7951	10.917	11.4279	10.1626	12.2028	14.0171	9.69937	11.0612
ENSMUSG00000024645.6	12.6561	9.81033	12.1986	8.68164	10.2535	8.91101	10.9242	7.46913	10.2456	9.0398	7.67439	9.60424	11.2948	9.21614	10.3512	9.50944	11.4092	8.89398	11.1436	7.69745	10.6595	8.8625
ENSMUSG00000046442.5	0.655086	2.5204	1.06521	2.21492	0.943129	1.99785	0.62969	2.43627	0.350024	2.1961	0.562569	2.17818	0.483761	1.247	0.196752	1.13146	0.066336	1.53524	0.414445	2.58162	0.459496	2.42232
ENSMUSG00000028443.7	9.25882	10.0023	14.5874	7.22139	12.1759	9.21646	12.6476	9.75321	11.7528	9.68012	8.11032	3.65053	15.0206	10.7132	13.3618	9.36366	12.8656	10.1607	15.5747	10.1283	12.2473	10.0854
ENSMUSG00000036864.17	9.65194	17.7728	6.85588	6.25932	6.65117	11.1949	3.36988	10.7637	3.65782	7.16597	14.6963	12.9052	4.61574	11.5575	4.33743	11.7631	8.7921	11.6538	12.2526	9.03145	3.37872	8.83458
ENSMUSG00000028438.17	1.11384	0.620126	0.803474	3.13118	1.6727	0.993382	2.00233	1.92373	0.910468	0.893494	0.560121	1.84162	1.14822	0.739811	1.5043	1.14463	1.41307	1.18044	1.14186	1.32624	1.13288	1.12135
ENSMUSG00000029618.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058446.15	66.418	76.071	88.7935	66.1154	78.5961	62.9329	72.2817	61.381	68.0177	59.0721	80.8075	83.9045	66.6054	58.8058	76.7989	66.399	73.7208	89.0293	81.8176	75.1926	78.8098	73.3669
ENSMUSG00000036241.4	69.0568	65.0534	72.5269	62.9866	70.2638	66.0656	67.2774	62.4888	73.8958	67.4267	68.2712	53.3763	66.8501	69.5941	72.2386	69.9901	73.4984	67.2264	71.2855	65.606	65.358	63.3325
ENSMUSG00000029916.12	7.62513	5.34943	6.84987	4.84781	7.47901	4.51399	6.04535	5.2761	7.37969	6.59018	7.0115	7.26646	6.90856	6.56338	8.79722	6.70588	8.8311	7.59265	6.92633	6.00987	5.55295	5.99969
ENSMUSG00000001773.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028416.14	116.731	109.024	128.41	111.602	125.493	97.1945	115.832	94.7818	126.018	116.276	109.662	105.851	129.853	120.545	165.775	112.08	131.809	110.542	134.329	114.675	125.797	102.126
ENSMUSG00000022403.16	140.801	180.918	202.085	208.438	191.137	174.667	164.938	146.836	179.443	190.401	205.313	146.682	158.943	191.142	162.206	171.819	157.894	170.868	159.648	218.211	185.318	207.242
ENSMUSG00000094379.3	0	0.019936	0.017083	0	0.064198	0.02271	0.110578	0.116412	0.136592	0	0	0	0.025743	0.015532	0.020938	0.036796	0.077655	0	0.025536	0.02099	0.089647	0.072099
ENSMUSG00000032565.10	13.4732	15.0196	17.526	18.0584	20.9082	20.0852	9.75074	18.0949	13.1136	14.6252	6.75212	7.33672	15.2783	22.5321	12.3327	19.6086	15.0822	15.1795	14.6053	16.3113	11.1964	17.1011
ENSMUSG00000068815.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028413.14	85.0912	70.3464	85.4213	71.9463	87.0304	71.9034	79.2111	60.8241	92.3248	79.223	74.0055	56.5965	74.2764	71.5475	75.5926	67.3345	72.5146	65.2118	70.4055	62.3566	73.3073	65.9296
ENSMUSG00000044968.17	1.4291	1.1645	1.19108	0.821196	1.59353	1.14894	1.28181	1.29538	1.72597	1.37022	0.974564	1.8559	2.00801	1.47235	2.29045	1.11889	2.26359	1.01337	1.70138	1.25587	2.22737	1.05288
ENSMUSG00000028409.12	71.2984	84.7129	84.5929	92.205	75.7917	84.8668	73.8026	84.7407	73.5404	82.5661	74.0579	79.6587	82.0377	83.3807	94.4303	88.638	74.0693	84.0936	80.2098	86.3879	79.5282	85.0351
ENSMUSG00000028410.14	170.828	239.836	186.427	156.232	180.356	147.321	154.543	154.332	234.412	260.656	278.026	226.133	202.725	201.106	203.232	156.338	180.989	149.246	184.316	172.45	171.185	153.622
ENSMUSG00000056481.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051816
ENSMUSG00000089929.2	29.6391	291.93	35.6709	313.45	37.1262	306.244	34.3738	346.841	25.5716	285.379	35.3669	318.439	31.668	511.335	21.4399	354.724	14.3783	203.244	13.4657	205.07	19.8173	256.506
ENSMUSG00000037355.15	14.038	15.894	13.1423	14.4537	14.4694	16.2123	16.4646	16.395	14.6529	12.7768	11.4121	11.7309	12.6549	12.2492	12.3351	17.3	15.9069	16.6675	14.3224	13.5747	12.0644	13.3688
ENSMUSG00000054405.15	216.494	287.411	243.044	304.906	224.168	316.788	232.533	301.248	234.962	304.819	240.738	265.975	240.472	352.498	257.369	363.668	268.007	348.135	265.35	321.872	247.629	329.598
ENSMUSG00000036840.6	15.4102	24.8065	18.0392	22.0954	18.8472	21.6157	16.3473	20.2495	16.2091	21.075	11.4385	17.87	18.5909	26.6935	17.0807	27.578	17.6802	18.841	17.0467	22.1708	16.6022	20.004
ENSMUSG00000039196.3	0	0	0	0	0	0	0	0	0	0	0	0	0.109195	2.51714	0.353673	0	0.393666	0.616226	0	0	0.378154	0
ENSMUSG00000029708.10	22.143	21.3574	21.2136	19.5393	23.4138	20.854	31.8102	25.1112	21.4452	20.638	15.3786	37.5983	34.7467	24.4976	27.7945	27.1198	25.137	23.1912	26.8354	20.825	24.8252	26.4067
ENSMUSG00000094902.3	0	1.06226	0	0	0	0.621867	0	0	0	0	0	0	0	0	0	0.473767	0	0	0	1.15517	0	0
ENSMUSG00000000693.11	1.71242	7.08321	2.28958	8.56616	3.8209	14.8263	2.37129	5.69459	2.35377	8.70667	1.10291	3.25161	2.34624	14.0556	1.37484	12.4383	1.74824	5.56558	1.95176	4.47489	2.10216	6.37796
ENSMUSG00000026616.17	0	0.03483	0	0	0	0	0.150868	0	0.079867	0.072915	0.336598	0	0.011243	0.031813	0	0	0	0	0.136308	0.256922	0	0.083971
ENSMUSG00000079536.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005892.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040296.16	76.0422	47.8069	100.613	46.464	107.004	55.6146	75.8906	38.2078	77.8563	43.8643	88.624	38.6026	102.076	54.0457	115.35	88.672	63.4775	40.3359	68.3612	49.2268	104.914	57.2362
ENSMUSG00000074704.10	0	0	0	0.090507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035279.9	0	0.100499	0.043064	0	0.097112	0	0	0	0.073785	0.063131	0	0.152922	0.113568	0.039163	0.184713	0.030921	0.078293	0	0	0	0	0.121171
ENSMUSG00000079410.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039159.17	44.8681	45.1546	43.8192	42.1012	42.5663	37.8101	41.9146	36.0793	47.199	46.5388	34.2042	56.9582	59.6798	48.7625	51.8624	47.2373	52.777	43.6788	48.9554	42.9176	47.8135	45.1224
ENSMUSG00000062124.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017747.14	17.4139	13.7832	7.93844	14.2761	14.4697	10.354	7.76287	13.8314	14.584	10.0908	5.45821	9.42226	7.95619	9.00475	8.57372	9.49254	12.9672	12.1269	9.23614	13.0313	14.1569	9.409
ENSMUSG00000094134.4	0	0	0	0	1.30674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018983.10	138.63	86.9502	134.569	76.6589	129.527	71.9631	149.47	91.9418	126.556	69.7615	103.627	65.4828	125.393	62.3309	172.747	86.2122	129.873	99.5178	124.135	91.3733	142.731	82.3563
ENSMUSG00000028405.10	38.638	26.4103	41.3183	27.1487	41.3597	26.9333	36.4448	23.1695	43.8312	27.5931	37.1307	25.6212	38.1996	25.5452	40.9443	27.3063	40.0561	26.5575	41.7636	30.2053	36.5781	26.665
ENSMUSG00000028287.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038437.12	23.5448	61.6155	19.5438	55.0593	23.9596	66.5519	23.8698	53.8919	28.4912	62.9264	21.7678	50.8737	16.5084	102.594	15.9911	81.4207	20.9365	48.6168	16.1201	47.4829	16.4807	52.6415
ENSMUSG00000035551.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045083.15	0.198953	0	0	0	0.090102	0.053136	0	0	0.045616	0	0	0	0	0	0	0.02868	0	0.05675	0	0	0	0
ENSMUSG00000076438.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022094.16	1.6989	1.99793	2.04394	3.19657	1.97908	2.59862	2.20508	1.03173	2.09693	1.3502	1.64131	3.65174	5.90419	3.35782	5.71334	1.60761	3.98111	2.89166	3.75527	3.06981	3.34218	3.63666
ENSMUSG00000028298.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037085.9	4.08431	4.4846	5.22936	4.57583	5.57261	4.6632	4.66738	5.00886	4.03018	3.65346	3.74349	3.28161	4.47827	4.06802	4.6071	5.06668	5.55561	5.19487	5.02305	6.19426	3.3609	4.1956
ENSMUSG00000039967.15	16.2445	19.487	17.5129	22.5805	19.1129	21.162	18.021	17.4705	15.5919	18.2638	15.8567	13.8556	22.6103	25.246	20.1527	31.0692	22.6432	26.3263	20.0861	22.9679	21.6326	30.1429
ENSMUSG00000025337.11	69.0775	116.526	87.788	100.358	80.0654	107.072	88.2807	103.3	90.374	108.061	72.0243	93.8598	78.7447	113.772	69.1908	117.531	82.6667	116.023	78.98	101.505	81.3022	107.912
ENSMUSG00000031805.18	43.2438	52.6169	38.8	43.25	41.7641	51.353	29.9411	42.8735	44.2134	48.8124	35.8467	39.2319	77.3031	82.8884	48.0202	69.3668	57.7567	76.8064	55.3275	86.0161	50.9823	64.8455
ENSMUSG00000029490.5	117.28	6.73732	92.6503	7.08269	91.7225	6.52544	91.3158	3.71944	96.2203	9.46212	88.9704	9.48874	93.7292	9.09952	114.624	8.57999	117.688	14.276	104.677	17.0885	92.9899	11.7248
ENSMUSG00000026395.17	872.676	1231.91	988.52	1475.73	974.787	1386.95	961.336	1278.12	851.145	1072.54	980.246	1370.71	876.754	1570.19	724.994	1349.53	866.178	1274.42	940.21	1190.87	1049.54	1324.44
ENSMUSG00000071015.3	0	0	0	0	0	0.103819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079018.11	7.20116	0	4.58064	0	4.57997	0	1.63503	0	2.29032	0	2.54048	0	4.50513	0	11.5402	0.270399	5.06949	0	1.76977	0.519293	7.05865	1.12267
ENSMUSG00000022209.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028293.15	13.0803	13.3989	15.5599	9.39848	14.2862	12.7872	8.44966	9.41376	13.1334	10.855	10.5928	9.82671	10.9657	11.2012	11.934	12.0687	14.6626	8.4831	12.8643	8.94739	8.78119	10.9255
ENSMUSG00000038203.23	0	0	0	0	0	0	0	0	0.091801	0.039277	0	0	0	0	0	0	0.036509	0	0	0	0	0.056541
ENSMUSG00000089984.8	0.074647	0.210986	0.314737	0.067521	0.135277	0.239344	0.130183	0.20549	0.143708	0.131846	0	0	0.101644	0.054964	0.165184	0.161464	0.245072	0.063887	0.067211	0.165927	0.109928	0.063267
ENSMUSG00000095741.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034463.5	0	0.030597	0	0.039401	0	0	0.056585	0	0	0	0	0	0	0.023854	0.032134	0.018831	0	0	0	0	0	0
ENSMUSG00000028292.15	22.3626	20.3747	25.8969	22.5233	23.2053	19.8995	20.7843	19.1839	20.0814	19.1399	20.5056	43.9157	31.6928	23.7284	36.3428	20.3404	24.0464	21.6858	25.965	23.3167	24.135	24.4424
ENSMUSG00000094828.6	1.14642	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40915	0	0	0	0	0	0	0
ENSMUSG00000032834.12	10.7767	16.0386	11.5604	13.7569	10.9544	13.8223	11.8954	13.4875	10.9024	13.9568	10.6453	12.5871	10.6138	13.1211	13.0055	15.1717	10.0444	13.8783	9.36659	15.0446	10.5753	14.5217
ENSMUSG00000052981.7	0.059495	0.041781	0	0.053803	0.026936	0	0.077288	0	0	0.03501	0	0	0	0.032596	0.087755	0	0	0.050905	0.053544	0	0	0.050398
ENSMUSG00000040183.14	0	0	0.042101	0	0.032325	0	0	0	0.095143	0	0	0	0	0	0	0	0.075674	0.061131	0	0.475633	0	0.03025
ENSMUSG00000079363.8	3.88625	7.58995	6.03372	5.33459	12.3775	11.5995	4.5601	9.89278	6.64342	7.78356	6.06342	1.47286	6.14647	6.52679	3.3436	8.5334	3.28298	6.70601	2.41522	5.29411	12.2269	8.49996
ENSMUSG00000051056.6	0	0	0	0	0	0	0	0	0.060512	0	0	0	0	0.048246	0	0	0.048114	0	0.079189	0.065187	0	0.074546
ENSMUSG00000040270.17	4.74514	5.92595	3.978	9.41196	3.59004	8.76465	5.69088	5.48617	4.27914	7.23193	3.72553	6.62491	1.92001	6.17153	1.59878	4.53571	3.67996	9.3158	3.88506	11.8648	4.09305	10.7009
ENSMUSG00000022464.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047751.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076608	0	0	0	0.477032	0	0.206983	0	0.118225
ENSMUSG00000050288.7	0	0.030022	0.051464	0	0	0.034219	0	0.087669	0.058785	0.025149	0	0	0.019389	0	0	0.092385	0	0	0.038465	0.031629	0.067494	0.036203
ENSMUSG00000002297.17	7.53398	16.5476	9.90368	15.4403	6.58114	12.716	8.14308	12.685	8.25483	15.6265	6.95672	14.7631	8.18302	15.681	6.68517	18.1524	7.85755	16.6455	8.7748	15.3829	7.57792	15.4304
ENSMUSG00000040359.15	33.8099	30.0511	37.416	31.6453	35.1772	27.928	30.7771	27.6996	34.1057	29.6508	25.8672	30.0139	41.8061	33.7216	39.5798	31.9152	38.1851	31.9773	34.6133	28.7847	34.1954	28.896
ENSMUSG00000040372.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049881	0	0	0	0	0	0	0
ENSMUSG00000039787.14	4.33236	1.68564	4.22959	2.01186	3.39254	3.26582	3.57445	1.56098	3.86504	3.68614	1.52708	5.49775	2.17785	1.21881	4.87525	2.6846	4.39979	3.85706	4.17774	3.42391	3.92032	3.94346
ENSMUSG00000045751.17	4.8629	2.36482	3.74192	4.32022	4.04968	3.0852	3.09814	4.88051	2.7626	3.19338	1.00615	1.33505	4.45388	3.0939	5.32949	4.27013	4.64434	5.13366	4.00079	3.95024	4.08934	4.39972
ENSMUSG00000095139.3	0.055277	0.0194	0	0.024983	0.012495	0.0221	0.035869	0.056643	0	0.032493	0	0	0	0.03023	0	0.011936	0	0.023635	0.024851	0	0	0.023387
ENSMUSG00000014846.13	492.956	417.949	417.617	473.328	547.274	521.963	257.642	225.984	547.555	537.479	405.47	482.959	138.488	416.702	449.63	564.54	608.896	392.077	835.612	913.003	409.369	381.865
ENSMUSG00000040410.15	12.0266	10.4501	13.6045	10.7824	12.6881	10.6616	13.4606	9.7722	12.2561	9.6078	8.83736	6.08501	12.7038	12.4836	8.21067	13.3985	9.66857	11.6374	12.2065	11.1867	10.0724	10.611
ENSMUSG00000030982.20	72.9196	65.8197	82.5957	70.2249	80.0412	74.779	72.2531	50.3629	76.0861	67.3276	54.8707	65.8738	90.1767	72.2114	91.7117	73.1094	72.8082	68.2696	77.7879	74.8385	79.7659	72.114
ENSMUSG00000021280.10	0.059708	0.167721	0.221293	0.107991	0.187169	0.047823	0.077565	0.122463	0.315969	0.175676	0	0	0.2167	0.226468	0.396309	0.103262	0.175988	0.051087	0.20675	0.088408	0	0.101158
ENSMUSG00000028251.6	35.7832	50.6571	39.623	51.64	41.3188	47.9922	37.3204	59.5501	37.6446	53.6122	25.6978	39.9948	33.4619	46.5314	42.0291	56.1146	36.1479	44.9343	42.0245	54.8927	33.6036	51.4233
ENSMUSG00000090083.12	14.2316	19.1898	15.0181	21.3337	16.8267	20.4787	17.3356	15.922	19.0218	25.5678	9.6279	17.8028	15.6738	20.801	9.63331	17.2561	15.1335	15.9305	10.1272	14.6086	8.36769	14.613
ENSMUSG00000090806.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046610.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026271.16	200.549	260.698	193.389	256.383	215.392	269.252	227.471	262.415	261.079	281.472	201.229	210.905	185.755	203.561	163.918	222.643	188.123	219.383	189.597	210.692	194.816	219.936
ENSMUSG00000005621.12	50.5951	60.4394	53.9094	57.9306	53.4385	60.3931	53.2886	51.5352	60.8998	62.9291	52.1723	45.4054	41.3714	44.3507	35.4377	51.4239	40.8427	49.0893	38.715	44.9605	39.6587	47.7311
ENSMUSG00000069355.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020923.18	104.68	139.363	134.928	149.76	120.958	132.037	117.533	129.184	119.958	135.315	118.908	121.181	116.431	138.812	98.299	141.892	106.022	140.581	109.963	143.896	118.564	147.912
ENSMUSG00000055761.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073987.5	86.167	45.4277	85.7918	41.8925	82.2285	39.5896	68.9083	46.3294	87.2408	52.3515	66.863	42.6635	83.834	54.9844	104.801	64.8414	90.8226	49.5485	84.4535	53.6357	77.757	45.3583
ENSMUSG00000024790.9	5.80416	8.32186	6.30067	5.88365	8.16745	6.24807	4.68291	4.76846	6.87712	6.84388	5.71877	3.95372	6.96415	7.46542	6.51046	5.28102	8.26177	6.26361	7.43002	7.15498	5.86569	3.34982
ENSMUSG00000024793.15	0	0	0	0	0.04684	0	0	0	0.284394	0.182539	0	0	0	0.170133	0	0.128984	0.056517	0.088411	0	0.153241	0	0
ENSMUSG00000030317.9	0	0	0	0	0	0.151895	0	0	0	0	0	0	0	0	0	0	0.103214	0	0.025274	0	0	0
ENSMUSG00000050069.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030906	0	0
ENSMUSG00000027690.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073988.14	0.110752	0.116657	0.100006	0	0.138893	0	1.36885	0	0.342698	0.032581	1.46592	0	0.301424	0	0.703041	0	0.030293	0.047377	0	0.040987	0	0
ENSMUSG00000041187.17	13.5917	26.5359	12.6554	27.2986	13.5317	31.0789	11.6595	26.9558	13.7181	26.7649	10.1832	19.2364	11.8543	31.3778	9.39459	29.3066	12.0346	23.8177	11.916	29.1075	10.1736	27.1374
ENSMUSG00000028238.7	0	0.397266	0.189223	0.852633	0.02846	0.45315	0	0.773538	0.043228	0.480866	0.182157	1.07292	0.057034	0.172211	0	0.652282	0.103159	0.752935	0.282858	0.32578	0	0.479237
ENSMUSG00000030614.9	10.6064	11.7995	10.2892	9.20705	9.99599	11.0105	10.2682	11.6834	10.7736	10.2666	6.189	6.6808	8.30259	9.83466	5.56549	9.1756	7.90657	7.55397	7.69037	8.38457	6.51773	7.05793
ENSMUSG00000041052.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019210.11	156.13	148.057	159.083	142.39	156.918	142.628	139.424	148.725	157.481	151.027	121.524	120.238	183.147	163.159	180.016	173.596	157.512	139.943	151.538	157.339	152.06	142.668
ENSMUSG00000024742.16	12.2981	20.6264	14.3755	24.6045	15.17	24.4698	12.4606	19.3544	13.1084	19.8966	9.34181	17.5416	19.1871	27.6125	18.3853	33.4532	14.974	27.4801	15.5611	25.122	16.0205	25.4523
ENSMUSG00000020354.16	0.102266	0	0	0	0	0	0	0	0	0.060265	0	0	0	0	0.075456	0.044286	0.055978	0	0	0	0	0
ENSMUSG00000041058.16	16.4816	19.2083	15.1942	18.4666	16.2746	18.4451	16.6518	18.5163	15.7605	18.3756	13.8462	13.7432	14.6852	18.3183	15.2479	19.8294	18.4065	17.7534	16.534	18.0367	14.5617	17.971
ENSMUSG00000002881.15	94.6462	211.565	115.246	225.689	103.574	177.839	107.34	192.466	104.802	199.17	87.9147	210.601	100.026	210.273	100.123	231.913	87.8549	181.712	98.0596	188.05	99.1595	178.486
ENSMUSG00000058194.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081443.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028223.9	8.34067	8.37218	9.30107	8.89574	10.0911	8.51904	6.87484	7.89435	8.78614	9.27941	8.36758	7.07632	9.14256	8.40412	6.54508	7.44188	7.28259	5.90067	8.94837	7.79517	9.45224	8.82994
ENSMUSG00000028222.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043252.9	4.68707	4.94707	5.57932	5.7395	5.261	4.54648	3.71075	4.76948	4.75124	5.49182	4.43184	4.82976	2.48619	4.14616	2.45085	4.72392	3.63587	4.57707	2.51105	4.9641	2.78065	4.8953
ENSMUSG00000054434.15	0.6982	2.27988	1.42303	1.7191	1.52794	2.85196	1.65537	0.764665	2.07231	2.5397	1.96395	3.17926	2.81912	3.48481	2.51587	1.68879	2.06218	1.83661	1.00667	1.10453	1.64737	1.73131
ENSMUSG00000040536.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033960.7	1.40497	1.09746	1.56723	0.787657	1.68992	0.976647	1.41143	0.417923	1.68122	0.825738	2.29878	1.1626	0.852267	0.507956	0.952216	0.440295	1.00526	0.542543	1.26307	0.435319	1.21595	0.613506
ENSMUSG00000068071.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035933.6	51.9923	56.6063	58.7639	61.2501	58.9346	57.1518	54.773	67.1994	54.7723	52.4994	51.191	45.1434	50.7892	55.612	44.8651	57.2542	50.509	53.6316	49.1095	54.9564	48.1502	59.7127
ENSMUSG00000040148.6	0	0.080651	0.069203	0.311581	0.052087	0.092181	0.149326	0	0	0	0.332548	0	0	0.126143	0	0	0	0	0	0	0	0
ENSMUSG00000040550.18	30.4062	36.6123	34.9873	33.9784	34.1488	31.9032	33.0164	31.472	32.5517	34.813	34.6034	19.9505	36.4269	38.1625	37.1797	37.523	32.2778	31.6883	34.9722	35.6829	31.7193	35.1712
ENSMUSG00000022517.18	102.23	86.7294	110.53	82.3092	99.8771	83.9188	108.524	75.8873	107.672	86.6201	85.3454	72.7823	109.426	72.5844	107.502	81.3711	106.426	84.481	107.902	84.7383	106.371	76.3118
ENSMUSG00000036160.14	16.4507	24.4864	20.9585	23.8779	18.4817	30.4101	21.5739	27.0487	22.3662	28.0392	17.8984	21.3663	17.169	21.6643	20.1407	23.3721	17.2117	24.1285	18.3475	20.0944	13.782	20.8762
ENSMUSG00000024218.14	32.9617	38.9909	42.4857	36.5635	42.4955	36.002	41.1418	26.7594	42.6635	36.832	37.3312	38.159	46.4096	42.6605	47.0362	37.4665	48.6824	31.6348	42.7635	37.77	43.0746	38.7515
ENSMUSG00000023151.10	0	0	0	0.128037	0	0	0.184165	0	0.097489	0	0	3.60819	0	0.155686	0.104384	0.059526	0.154888	0	0.127578	0	0	0
ENSMUSG00000112380.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096016.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055963.13	0.044246	0	0.389617	0	0	0.1637	0.264658	0.417494	0	0	0	0	0.373279	0	0.032626	0.159635	0.340479	0.34798	0	0.151341	0	0.074923
ENSMUSG00000026828.12	0	0	0	0	0	0	0.053262	0.084101	0.028196	0	0	0	0	0	0.030248	0	0	0	0	0	0	0
ENSMUSG00000003153.11	3.62121	3.89099	3.28936	2.81693	2.40874	2.58025	4.71089	1.77881	3.22581	4.54595	2.05761	3.03296	8.38645	15.0441	5.93958	8.75867	4.61002	8.86443	2.05756	6.5131	2.24108	5.34208
ENSMUSG00000056296.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112148.2	179.711	84.3324	135.836	69.7792	134.317	57.8462	247.572	110.005	147.383	100.841	151.756	48.4843	213.888	130.088	245.738	155.112	211.665	136.926	219.815	126.986	148.256	100.413
ENSMUSG00000055660.10	10.1273	9.77482	10.5732	8.69127	9.59568	9.58459	8.70361	8.22742	8.37444	8.04051	5.54283	10.7776	9.71617	8.85085	7.1342	8.65745	7.81411	7.47804	8.02618	7.72833	6.73178	6.57268
ENSMUSG00000000058.7	4.18593	1.69613	9.43659	2.69084	5.35079	1.30347	8.38613	1.31162	3.75813	1.2815	5.22332	2.32264	7.79423	0.3185	10.0016	0.75406	8.6807	2.08215	10.135	1.03291	6.42355	1.32966
ENSMUSG00000049488.16	10.5916	4.96424	10.2356	4.88841	12.9175	7.74027	6.64009	2.73533	10.1916	5.72975	7.20235	2.10291	13.8701	3.26528	17.3035	6.22199	11.9416	5.28498	11.6678	7.28463	10.5795	6.40026
ENSMUSG00000026238.15	1190.59	1788.29	1104.01	1846.12	1006.84	1639.89	1166.91	2052.62	1101.23	1831.63	1373.6	2174.32	1119.94	1764.72	1740.94	1910.49	1238.51	1936.01	1226.5	1853.94	1340.8	1832.71
ENSMUSG00000059142.17	2.84533	6.59025	2.98124	6.28729	3.0234	6.77966	3.14838	7.18657	2.47706	5.99575	1.78986	4.18398	2.32689	6.77317	2.32628	8.15982	3.22228	5.79956	3.03232	5.84795	3.27403	6.58629
ENSMUSG00000058355.9	46.7626	54.2255	50.9417	55.6242	48.6674	47.1848	45.9368	44.9752	50.751	51.3636	53.1843	58.131	51.4907	51.1866	50.9299	47.9328	43.4619	48.3223	45.1782	52.8236	42.2415	49.2931
